office_name,BZKNr,filename,places_found,places_count
Nürnberg,W5027-183,1931_09_06_25_0.jpg,nürnberg,1
Nürnberg,VV5027-150,1942_02_25_26_0.jpg,nürnberg,1
Nürnberg,VV5099-156,1943_09_09_1_0.jpg,nürnberg,1
Nürnberg,VV5027-160,1943_03_13_17_0.jpg,nürnberg,1
Nürnberg,772 964,1909_05_25_74_0.jpg,nürnberg,1
Nürnberg,116 038,1909_06_28_82_0.jpg,nürnberg,1
Nürnberg,116 041,1909_03_21_84_0.jpg,nürnberg,1
Nürnberg,VV 5027,1917_10_20_11_0.jpg,nürnberg,1
Nürnberg,761 795,1917_02_23_14_0.jpg,nürnberg,1
Nürnberg,UV 5027-141,1917_06_29_41_0.jpg,nürnberg,1
Nürnberg A,BEG 21496,1906_10_10_56_0.jpg,nürnberg,1
Nürnberg A,BEG 21527,1931_01_20_29_0.jpg,nürnberg,1
Nürnberg a. d. Weinstr.,40 851,1912_01_23_96_0.jpg,nürnberg,1
Nürnberg a. d. Weinstraße,196 029,1893_08_01_11_0.jpg,nürnberg,1
Nürnberg a.d. Weinstr.,469,1901_12_28_35_0.jpg,nürnberg,1
Nürnberg für Wiedergutmachung und verwaltete Vermögen,44 205,1921_11_01_69_0.jpg,nürnberg,1
OED Frankfurt,I 6 W 12878,1911_07_08_33_0.jpg,"frankfurt, oed",2
OLG Zweibrücken,A.Z. 52.467/KI/2467,1925_07_04_66_0.jpg,zweibrücken,1
Oberfinanzdirektion Cottbus,BV241,1916_07_18_61_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,K.15 - BV.214,1916_07_12_31_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A.Z.: 11/1-1975,1916_12_03_29_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 5027-W 6-BV 332,1916_11_23_72_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1916_02_21_55_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027,1900_07_17_101_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 2922,1922_11_13_17_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az.:W 2922 - W 5027- D5-BV 263,1922_05_29_36_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1,1922_01_06_37_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7000 Cottbus,1922_11_17_128_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV5027-P11-BV 263,1922_04_15_149_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus BV 214,1922_06_07_88_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 11/1 - P.2,1922_07_28_57_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 2922-W 5027 B4 - BV 263,1922_03_22_11_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027-S18-O-7500 Cottbus Az.: BV. 214,1922_06_27_67_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,H 2 - BV 214,1922_03_09_31_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500,1922_09_26_37_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,03044 Cottbus W 5027/2 - B9 - Az. BV 263,1922_05_06_8_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 2922-W5027/2,1922_02_14_94_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,S 9-BV 214,1922_11_25_89_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7600,1922_01_26_30_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 CottbAßz. BV 214,1922_03_03_130_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 2922 - W 5027,1921_12_06_129_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027-S 5,1921_12_25_171_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0 1002 B,1921_07_02_130_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1 - R 2 - BV 12-65,1921_02_13_89_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 11/1 - S 4,1921_05_28_93_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 CottbA Z.11/1. - ka - BV 12-65,1921_06_11_55_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az. 11/1 - K9 - BV 12-65,1921_05_26_37_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1921_07_05_132_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 CottbAz. 11/4,1921_03_17_108_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 Cottbus,1921_07_17_33_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 2922 - VV 5027 Cottbus - BV 263,1921_10_12_140_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,214,1921_05_07_114_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV5027-W9-BV321,1921_02_10_141_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV.214,1920_05_27_88_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027-M-9,1920_06_27_73_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 11/1,1920_08_03_91_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 263,1920_04_02_93_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1-E1,1920_09_13_17_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV-214,1920_10_13_28_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A2 BV 214,1920_07_15_2_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az.: 11/4 - S.6,1920_03_04_110_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027/2-B 8,1920_03_22_12_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1920_06_07_38_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 322,1920_10_28_41_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027-S12,1918_03_06_65_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027 - P 10 - BV 263,1918_02_03_47_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 Cottbus Az: K1=11/1-,1918_10_13_28_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az. 11/1 - P - 5,1918_09_26_38_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,K 12 - BV 214,1918_08_26_48_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1 - R 4,1918_12_31_60_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 CottlA2: 11/1 - W1 - BV 12-65,1912_01_03_114_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,P.7.BV.214,1912_10_17_82_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,AzyV 5027/2-S8-BV 214,1941_09_29_18_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,01002 B,1908_08_19_71_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,vv5027-M10-BV.341,1908_04_20_63_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV5027-S20-0-7500 Cottbus BV214,1908_06_04_92_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027-S11-O-7500 Cottbus Az. BV 214,1915_08_29_48_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1 - M 1 - BV 12-65,1915_12_28_64_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,M. 5 - BV. 214,1915_02_17_47_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027-G12-BV 322,1915_04_15_75_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VW 5027/2 - S 13 - BV 263,1915_03_05_104_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1915_01_14_44_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 1/1 - G1,1915_09_03_23_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Z1-BV 214,1915_02_22_122_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027-S14-07500 Cottbus BV 214,1915_05_02_93_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,1002 B,1915_03_26_64_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 11/1 - P. 1,1926_05_04_90_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Aznus,1926_05_19_51_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,WV5027-06-BV.322,1926_01_11_16_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1926_09_11_76_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,P 8 - BV 214,1905_05_24_68_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027/2-H10-BV 341,1938_01_03_14_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 5027-N-5 BV 322,1924_04_13_66_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 CottbAz.:BV.214,1924_03_11_21_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az. 11/1 - K5,1924_02_19_49_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 Cottbus 1.1.1 - K2,1924_05_10_102_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 5027-K21-BV 322,1924_12_10_65_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,V.V.5027R-D-2,1924_04_28_17_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV5027-R 8- BV 263,1923_04_05_104_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Az.-S1-BV214,1923_02_21_96_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027/2-S15-BV.321,1923_10_20_118_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 12-65,1923_05_19_26_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 11/1 - K3,1923_03_17_65_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W 5027-L5-BV 322,1923_07_14_53_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV5027/2-L2-BV 263,1923_01_10_70_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027-W8-BV.322,1911_12_30_107_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1 - S.9,1911_03_04_77_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1911_06_25_45_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,WV5027/2-R8-BV 322,1911_07_12_66_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1911_10_20_50_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027/2-R7-BV 322,1936_04_25_26_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027-72,1914_10_04_103_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,1002 B 11/1-R1,1914_04_26_59_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A.Z. 7500 CoAZ 13,1914_09_27_26_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,wv 5027-S24-BV341,1914_08_14_143_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1 S 8,1914_12_15_167_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,03044 CotA 5027-Z4-BV 263,1914_03_21_117_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1914_06_03_77_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,03044 Cottbus,1929_07_03_40_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. VV 5027/2 - K 11 BV 263,1929_12_14_26_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 A2bus,1935_05_02_45_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1904_07_08_72_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az.11/1.-K4.-BV 12-65,1904_12_27_55_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027-S26-BV322,1927_01_29_62_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027_w7_BV 322,1927_12_13_61_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027-M11-BV 341,1927_04_25_44_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,M.3. - BV.214,1925_05_04_65_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus A2.11/1-I.3,1925_05_01_143_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. VV 5027/2-M8-BV,1925_12_13_85_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027/2,1925_09_27_27_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 Cottbus 1/1 V2,1925_10_04_87_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027-C1,1925_06_01_32_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,03044 Cottbus Az. W 2922-W 5027-MB- BV 263,1925_06_12_83_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az.: BV 214,1925_06_11_24_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 2922 - VV 5027 - W5 - BV 263,1925_12_21_84_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027,1925_02_05_49_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1907_06_30_96_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,F1 - BV 12-65,1907_09_26_31_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. 11/1 - G4,1907_11_11_21_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1907_09_20_119_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 2922,1906_04_27_8_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027/2-C1-BV 322,1906_08_14_9_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 CottbAz N.2 - BV 2:14,1906_02_13_80_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,5027-D2,1906_02_16_29_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. K. 14. - BV. 214,1910_06_03_56_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,H4-BV.214,1910_10_21_50_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 Cottbus 11/1 K11,1910_10_02_89_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027-S27-BV.322,1910_07_16_89_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-7500 Cottbus,1913_11_23_50_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A Z. 7500 Cottbus,1913_06_16_66_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 5027-K13,1913_08_12_44_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1-F4,1913_08_26_29_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1913_05_28_35_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A Z 7500 Cottbus,1913_04_28_45_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az. 11/1 - N 1 - BV 12-65,1919_10_27_86_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az. 11.1/1-D.1,1919_03_14_17_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus A.Z. 11/1 - G2,1919_06_19_26_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,H3-BV.214,1919_05_23_38_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0 1002 B,1919_04_24_31_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1919_10_20_160_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV214,1919_12_15_78_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1919_08_06_113_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1-H1,1919_06_30_15_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,AzBV 12-65,1919_12_24_10_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,VV 2922 - VV 5027/2 - K 9-750 BV 263,1919_06_19_68_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,0-1002-B-0-7500 Cottbus 11/1 - S 1 - BV 12-65,1919_04_08_72_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 12-65,1919_11_27_50_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A Z 13,1930_04_27_28_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus,1930_02_20_45_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027/2-C2-BV 322,1930_01_03_8_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus,1902_12_09_87_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,M1-BV 214,1902_02_09_80_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,W5027/2-H6-BV 263,1902_02_06_51_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,Az. T1 - BV 12-65,1909_01_08_104_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,BV 214,1909_09_30_35_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,A Z.: 11/1 - P. 4,1909_06_10_89_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 Cottbus Az. 11/1 - V1,1909_10_25_88_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,O-7500 CottbAz: 11/1 - S 2 - BV 12-65,1917_02_21_50_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,V.V.5027/2 R1.BV.214,1917_01_31_55_0.jpg,cottbus,1
Oberfinanzdirektion Cottbus,11/1 - J1,1917_06_26_23_0.jpg,cottbus,1
Oberfinanzdirektion Nürnberg,W5027-A/2794-BV3410,1916_11_02_78_0.jpg,nürnberg,1
Oberfinanzdirektion Nürnberg,VV 5027 - M5 - BV 3430,1918_09_01_5_0.jpg,nürnberg,1
Oberfinanzdirektion Nürnberg,VV 5027-121-Bv3438,1912_01_19_33_0.jpg,nürnberg,1
Oberfinanzdirektion Nürnberg,IV 5039-2554-3/3120,1923_03_30_50_0.jpg,nürnberg,1
Oberfinanzdirektion Nürnberg,VV 5099-2879- BV3120,1923_05_30_20_0.jpg,nürnberg,1
Oberfinanzdirektion: -Bundesvermogensabteilung- Am Nordrand 45 Cottbus,K10-BV 214,1910_08_15_94_0.jpg,cottbus,1
Oberfinanzdirektion: 18055 Rostock,VV 5027-95 - BV 451,1937_03_13_42_0.jpg,rostock,1
Oberfinanzdirektion: 99099 Erfurt,WVSO99-Sch-3(97),1909_10_10_177_0.jpg,erfurt,1
Oberfinanzdirektion: Bünde,V5099-98,1921_11_29_75_0.jpg,bünde,1
Oberfinanzdirektion: Cottbus,W.5027.W.10.BV 323,1916_06_04_78_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2-D5-BV 322,1916_11_29_11_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 5027/2-M 9-BV 323,1916_05_04_83_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W5027/2-03-BV 341,1922_07_09_83_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027 - N 4 - BV 263,1922_01_11_85_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV.5027/2-S9-BV 334,1922_11_25_90_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W.5027-S.29-BV.323,1921_12_03_77_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,5027 - H 8 - BV 263,1921_10_31_31_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 5027-H 10 - BV 323,1921_11_12_43_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 2922 - VV 5027 = F 5 - BV 263,1920_03_15_76_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - P5 - BV 263,1920_09_09_86_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,AZ: WV 5027 - Z 5 - BV 263,1920_02_22_165_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - B 7 - BV 263,1920_05_26_10_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W5027-B7-BV 341,1920_03_11_8_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W.5027/2-K.15.-BV 326,1918_11_26_21_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,AZ: VV 2922 - VV 5027/2 - B 6 - xAa: BV 263,1912_09_22_13_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 5027/2-L-6-BV 326,1941_12_29_17_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W5027/2-L5-BV 322,1941_12_29_16_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W. 5027/2-A-1-BV. 334,1941_04_08_2_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,vv 5027-H9-BV 341,1915_03_28_36_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,5027 - T 5 - BV 263,1915_04_23_105_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W.5027/2-K.13-BV.323,1928_12_14_24_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W. 5027 - S. 30 - BV 327,1926_02_07_91_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - K 10 - BV 263,1926_02_25_50_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W. 5027-E-2-BV. 327,1926_04_12_22_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W/2922-W5027/2 S12 BV 214,1932_12_28_65_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W. 5027/2-M4-BV263,1932_04_18_42_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027 - G 11 - BV 263,1923_06_02_35_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - J 2 - BV 263,1923_08_23_71_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV.5027-B.9-BV 245,1923_02_22_11_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 2922-W 5027/2 Az.: -S11.-BV 214,1923_12_27_96_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W5027/2-M7-BV 322,1914_03_28_69_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 5027-B 8-BV 322,1914_07_18_10_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W. 5027-R7-BV. 263,1927_05_10_90_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027 - N 3 - BV 263,1925_08_07_73_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - K 7 - BV 263,1925_10_19_36_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - 02 - BV 263,1925_01_02_93_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W5027/2-H7-BV 341,1910_04_09_30_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027 - M7 - BV 263,1913_04_16_76_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 5027/2-L3-BV263,1913_05_30_40_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027 - L 4 - BV 263,1919_09_26_40_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,VV 5027/2 - N 2 - BV 263,1919_10_27_87_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W 5027 - L 6 - BV 32,1919_04_12_63_0.jpg,cottbus,1
Oberfinanzdirektion: Cottbus,W5027/2-L-4-BV 341,1930_05_03_57_0.jpg,cottbus,1
Oberfinanzdirektion: Eichstätt,50.99 T- H91,1921_06_15_160_0.jpg,eichstätt,1
"Oberfinanzdirektion: Erfurt, Jena St. 37",WV5099-K-1/93,1918_09_27_29_0.jpg,"erfurt, jena",2
"Oberfinanzdirektion: Erfurt, Jäger Str. 37",W5099-L-1/93,1919_12_20_81_0.jpg,erfurt,1
Oberfinanzdirektion: Erlangen,5099 St-2191,1914_12_01_108_0.jpg,erlangen,1
Oberfinanzdirektion: Nürnberg,VV5027-173,1915_04_22_21_0.jpg,nürnberg,1
Oberfinanzdirektion: Nürnberg,W 5099/BU 18,1919_09_06_104_0.jpg,nürnberg,1
Oberfinanzdirektion: Würzburg,VSD27-BU13,1918_07_03_73_0.jpg,würzburg,1
Oberkreisdirektor Amtsberg,56.888.b,1909_05_19_77_0.jpg,amtsberg,1
Oberstadtdirektorat - Amt für Wiedergutmachung - Recklinghausen,5 / 00992,1888_01_29_22_0.jpg,recklinghausen,1
Oranienburg,500306,1927_03_09_56_0.jpg,oranienburg,1
Osterholz-Scharmbeck,,1912_02_08_76_0.jpg,osterholz,1
"Pflegestelle für Verfolgtenversorgung und unentgeltliche Vermögensentschädigung, Neumarkt i.d. W.",46 323,1879_10_12_25_0.jpg,neumarkt,1
Philadelphia,40 522,1926_12_12_24_0.jpg,philadelphia,1
Pirmasens,406,1884_02_25_4_0.jpg,pirmasens,1
Pirmasens,a 238,1884_08_17_12_0.jpg,pirmasens,1
Pirmasens,428,1903_07_16_13_0.jpg,pirmasens,1
Pirmasens,326,1903_11_04_94_0.jpg,pirmasens,1
Pirmasens,193,1903_10_27_30_0.jpg,pirmasens,1
Pirmasens,20359/VI/2721,1903_05_21_33_0.jpg,pirmasens,1
Pirmasens,a 158,1903_03_23_37_0.jpg,pirmasens,1
Pirmasens,a 316,1903_11_11_1_0.jpg,pirmasens,1
Pirmasens,a 367,1900_11_26_10_0.jpg,pirmasens,1
Pirmasens,441/390,1900_06_06_100_0.jpg,pirmasens,1
Pirmasens,a 390,1900_06_06_101_0.jpg,pirmasens,1
Pirmasens,a 412,1900_11_17_29_0.jpg,pirmasens,1
Pirmasens,614/51,1900_06_02_18_0.jpg,pirmasens,1
Pirmasens,a 398,1900_11_13_77_0.jpg,pirmasens,1
Pirmasens,a 396,1900_01_17_25_0.jpg,pirmasens,1
Pirmasens,a 348,1900_10_23_12_0.jpg,pirmasens,1
Pirmasens,a 278,1900_09_27_28_0.jpg,pirmasens,1
Pirmasens,c 49,1900_10_12_6_0.jpg,pirmasens,1
Pirmasens,307,1894_09_03_50_0.jpg,pirmasens,1
Pirmasens,c 45,1894_09_14_10_0.jpg,pirmasens,1
Pirmasens,103,1894_07_06_4_0.jpg,pirmasens,1
Pirmasens,a 253,1894_12_14_64_0.jpg,pirmasens,1
Pirmasens,101,1894_07_06_6_0.jpg,pirmasens,1
Pirmasens,6268,1894_04_03_41_0.jpg,pirmasens,1
Pirmasens,a 257,1894_01_10_70_0.jpg,pirmasens,1
Pirmasens,334,1894_02_26_28_0.jpg,pirmasens,1
Pirmasens,79/45,1894_09_14_11_0.jpg,pirmasens,1
Pirmasens,94,1894_06_03_50_0.jpg,pirmasens,1
Pirmasens,243/46,1921_02_24_103_0.jpg,pirmasens,1
Pirmasens,44,1868_04_12_2_0.jpg,pirmasens,1
Pirmasens,42,1891_07_14_48_0.jpg,pirmasens,1
Pirmasens,a 47,1891_10_21_2_0.jpg,pirmasens,1
Pirmasens,99,1891_01_02_32_0.jpg,pirmasens,1
Pirmasens,a 203,1891_10_12_22_0.jpg,pirmasens,1
Pirmasens,a233,1912_02_06_119_0.jpg,pirmasens,1
